#;approach;queueing delay;slice
16028;Proposed;null;BE 3
16029;Proposed;null;BE 3
16030;Proposed;null;BE 3
16031;Proposed;null;BE 3
16032;Proposed;null;BE 3
16033;Proposed;null;BE 3
16034;Proposed;null;BE 3
16035;Proposed;null;BE 3
16036;Proposed;null;BE 3
16037;Proposed;null;BE 3
16038;Proposed;null;BE 3
16039;Proposed;null;BE 3
16040;Proposed;null;BE 3
16041;Proposed;null;BE 3
16042;Proposed;null;BE 3
16043;Proposed;null;BE 3
16044;Proposed;null;BE 3
16045;Proposed;null;BE 3
16046;Proposed;null;BE 3
16047;Proposed;null;BE 3
16048;Proposed;null;BE 3
16049;Proposed;null;BE 3
16050;Proposed;null;BE 3
16051;Proposed;null;BE 3
16052;Proposed;null;BE 3
16053;Proposed;null;BE 3
16054;Proposed;null;BE 3
16055;Proposed;null;BE 3
16056;Proposed;null;BE 3
16057;Proposed;null;BE 3
16058;Proposed;null;BE 3
16059;Proposed;null;BE 3
16060;Proposed;null;BE 3
16061;Proposed;null;BE 3
16062;Proposed;null;BE 3
16063;Proposed;null;BE 3
16064;Proposed;null;BE 3
16065;Proposed;null;BE 3
16066;Proposed;null;BE 3
16067;Proposed;null;BE 3
16068;Proposed;null;BE 3
16069;Proposed;null;BE 3
16070;Proposed;null;BE 3
16071;Proposed;null;BE 3
16072;Proposed;null;BE 3
16073;Proposed;null;BE 3
16074;Proposed;null;BE 3
16075;Proposed;null;BE 3
16076;Proposed;null;BE 3
16077;Proposed;null;BE 3
16078;Proposed;null;BE 3
16079;Proposed;null;BE 3
16080;Proposed;null;BE 3
16081;Proposed;null;BE 3
16082;Proposed;null;BE 3
16083;Proposed;null;BE 3
16084;Proposed;null;BE 3
16085;Proposed;null;BE 3
16086;Proposed;null;BE 3
16087;Proposed;null;BE 3
16088;Proposed;null;BE 3
16089;Proposed;null;BE 3
16090;Proposed;null;BE 3
16091;Proposed;null;BE 3
16092;Proposed;null;BE 3
16093;Proposed;null;BE 3
16094;Proposed;null;BE 3
16095;Proposed;null;BE 3
16096;Proposed;null;BE 3
16097;Proposed;null;BE 3
16098;Proposed;null;BE 3
16099;Proposed;null;BE 3
16100;Proposed;null;BE 3
16101;Proposed;null;BE 3
16102;Proposed;null;BE 3
16103;Proposed;null;BE 3
16104;Proposed;null;BE 3
16105;Proposed;null;BE 3
16106;Proposed;null;BE 3
16107;Proposed;null;BE 3
16108;Proposed;null;BE 3
16109;Proposed;null;BE 3
16110;Proposed;null;BE 3
16111;Proposed;null;BE 3
16112;Proposed;null;BE 3
16113;Proposed;null;BE 3
16114;Proposed;null;BE 3
16115;Proposed;null;BE 3
16116;Proposed;null;BE 3
16117;Proposed;null;BE 3
16118;Proposed;null;BE 3
16119;Proposed;null;BE 3
16120;Proposed;null;BE 3
16121;Proposed;null;BE 3
16122;Proposed;null;BE 3
16123;Proposed;null;BE 3
16124;Proposed;null;BE 3
16125;Proposed;null;BE 3
16126;Proposed;null;BE 3
16127;Proposed;null;BE 3
16128;Proposed;null;BE 3
16129;Proposed;null;BE 3
16130;Proposed;null;BE 3
16131;Proposed;null;BE 3
16132;Proposed;null;BE 3
16133;Proposed;null;BE 3
16134;Proposed;null;BE 3
16135;Proposed;null;BE 3
16136;Proposed;null;BE 3
16137;Proposed;null;BE 3
16138;Proposed;null;BE 3
16139;Proposed;null;BE 3
16140;Proposed;null;BE 3
16141;Proposed;null;BE 3
16142;Proposed;null;BE 3
16143;Proposed;null;BE 3
16144;Proposed;null;BE 3
16145;Proposed;null;BE 3
16146;Proposed;null;BE 3
16147;Proposed;null;BE 3
16148;Proposed;null;BE 3
16149;Proposed;null;BE 3
16150;Proposed;null;BE 3
16151;Proposed;null;BE 3
16152;Proposed;null;BE 3
16153;Proposed;null;BE 3
16154;Proposed;null;BE 3
16155;Proposed;null;BE 3
16156;Proposed;null;BE 3
16157;Proposed;null;BE 3
16158;Proposed;null;BE 3
16159;Proposed;null;BE 3
16160;Proposed;null;BE 3
16161;Proposed;null;BE 3
16162;Proposed;null;BE 3
16163;Proposed;null;BE 3
16164;Proposed;null;BE 3
16165;Proposed;null;BE 3
16166;Proposed;null;BE 3
16167;Proposed;null;BE 3
16168;Proposed;null;BE 3
16169;Proposed;null;BE 3
16170;Proposed;null;BE 3
16171;Proposed;null;BE 3
16172;Proposed;null;BE 3
16173;Proposed;null;BE 3
16174;Proposed;null;BE 3
16175;Proposed;null;BE 3
16176;Proposed;null;BE 3
16177;Proposed;null;BE 3
16178;Proposed;null;BE 3
16179;Proposed;null;BE 3
16180;Proposed;null;BE 3
16181;Proposed;null;BE 3
16182;Proposed;null;BE 3
16183;Proposed;null;BE 3
16184;Proposed;null;BE 3
16185;Proposed;null;BE 3
16186;Proposed;null;BE 3
16187;Proposed;null;BE 3
16188;Proposed;null;BE 3
16189;Proposed;null;BE 3
16190;Proposed;null;BE 3
16191;Proposed;null;BE 3
16192;Proposed;null;BE 3
16193;Proposed;null;BE 3
16194;Proposed;null;BE 3
16195;Proposed;null;BE 3
16196;Proposed;null;BE 3
16197;Proposed;null;BE 3
16198;Proposed;null;BE 3
16199;Proposed;null;BE 3
16200;Proposed;null;BE 3
16201;Proposed;null;BE 4
16202;Proposed;null;BE 4
16203;Proposed;null;BE 4
16204;Proposed;null;BE 4
16205;Proposed;null;BE 4
16206;Proposed;null;BE 4
16207;Proposed;null;BE 4
16208;Proposed;null;BE 4
16209;Proposed;null;BE 4
16210;Proposed;null;BE 4
16211;Proposed;null;BE 4
16212;Proposed;null;BE 4
16213;Proposed;null;BE 4
16214;Proposed;null;BE 4
16215;Proposed;339.027;BE 4
16216;Proposed;358.004;BE 4
16217;Proposed;338.023;BE 4
16218;Proposed;338.917;BE 4
16219;Proposed;343.81;BE 4
16220;Proposed;347.983;BE 4
16221;Proposed;332.702;BE 4
16222;Proposed;329.253;BE 4
16223;Proposed;323.271;BE 4
16224;Proposed;358.868;BE 4
16225;Proposed;324.033;BE 4
16226;Proposed;340.611;BE 4
16227;Proposed;336.525;BE 4
16228;Proposed;339.23;BE 4
16229;Proposed;336.33;BE 4
16230;Proposed;345.418;BE 4
16231;Proposed;347.745;BE 4
16232;Proposed;356.068;BE 4
16233;Proposed;347.75;BE 4
16234;Proposed;342.284;BE 4
16235;Proposed;323.341;BE 4
16236;Proposed;715.826;BE 4
16237;Proposed;1070.144;BE 4
16238;Proposed;1144.52;BE 4
16239;Proposed;817.554;BE 4
16240;Proposed;439.086;BE 4
16241;Proposed;398.96;BE 4
16242;Proposed;435.66;BE 4
16243;Proposed;487.827;BE 4
16244;Proposed;442.333;BE 4
16245;Proposed;451.127;BE 4
16246;Proposed;451.007;BE 4
16247;Proposed;447.314;BE 4
16248;Proposed;336.867;BE 4
16249;Proposed;309.514;BE 4
16250;Proposed;310.224;BE 4
16251;Proposed;438.988;BE 4
16252;Proposed;489.278;BE 4
16253;Proposed;447.928;BE 4
16254;Proposed;442.75;BE 4
16255;Proposed;431.924;BE 4
16256;Proposed;439.096;BE 4
16257;Proposed;444.588;BE 4
16258;Proposed;457.448;BE 4
16259;Proposed;438.765;BE 4
16260;Proposed;492.81;BE 4
16261;Proposed;464.269;BE 4
16262;Proposed;457.93;BE 4
16263;Proposed;457.935;BE 4
16264;Proposed;487.675;BE 4
16265;Proposed;429.47;BE 4
16266;Proposed;411.121;BE 4
16267;Proposed;452.973;BE 4
16268;Proposed;449.545;BE 4
16269;Proposed;443.045;BE 4
16270;Proposed;425.804;BE 4
16271;Proposed;531.071;BE 4
16272;Proposed;588.87;BE 4
16273;Proposed;612.162;BE 4
16274;Proposed;630.044;BE 4
16275;Proposed;571.775;BE 4
16276;Proposed;609.882;BE 4
16277;Proposed;595.842;BE 4
16278;Proposed;623.048;BE 4
16279;Proposed;624.806;BE 4
16280;Proposed;607.146;BE 4
16281;Proposed;593.793;BE 4
16282;Proposed;579.659;BE 4
16283;Proposed;596.16;BE 4
16284;Proposed;591.529;BE 4
16285;Proposed;598.031;BE 4
16286;Proposed;580.53;BE 4
16287;Proposed;589.779;BE 4
16288;Proposed;630.95;BE 4
16289;Proposed;596.528;BE 4
16290;Proposed;626.198;BE 4
16291;Proposed;615.698;BE 4
16292;Proposed;611.183;BE 4
16293;Proposed;593.18;BE 4
16294;Proposed;604.133;BE 4
16295;Proposed;606.02;BE 4
16296;Proposed;975.123;BE 4
16297;Proposed;1665.423;BE 4
16298;Proposed;1907.838;BE 4
16299;Proposed;1649.7730000000001;BE 4
16300;Proposed;722.432;BE 4
16301;Proposed;579.794;BE 4
16302;Proposed;609.739;BE 4
16303;Proposed;605.165;BE 4
16304;Proposed;616.565;BE 4
16305;Proposed;585.223;BE 4
16306;Proposed;575.436;BE 4
16307;Proposed;628.02;BE 4
16308;Proposed;535.596;BE 4
16309;Proposed;511.994;BE 4
16310;Proposed;508.102;BE 4
16311;Proposed;640.159;BE 4
16312;Proposed;1177.8319999999999;BE 4
16313;Proposed;1606.906;BE 4
16314;Proposed;1847.442;BE 4
16315;Proposed;1056.032;BE 4
16316;Proposed;586.322;BE 4
16317;Proposed;615.992;BE 4
16318;Proposed;606.712;BE 4
16319;Proposed;626.799;BE 4
16320;Proposed;702.464;BE 4
16321;Proposed;643.569;BE 4
16322;Proposed;672.434;BE 4
16323;Proposed;635.545;BE 4
16324;Proposed;602.137;BE 4
16325;Proposed;623.23;BE 4
16326;Proposed;599.54;BE 4
16327;Proposed;600.554;BE 4
16328;Proposed;612.224;BE 4
16329;Proposed;611.515;BE 4
16330;Proposed;null;BE 4
16331;Proposed;null;BE 4
16332;Proposed;null;BE 4
16333;Proposed;null;BE 4
16334;Proposed;null;BE 4
16335;Proposed;null;BE 4
16336;Proposed;null;BE 4
16337;Proposed;null;BE 4
16338;Proposed;null;BE 4
16339;Proposed;null;BE 4
16340;Proposed;null;BE 4
16341;Proposed;null;BE 4
16342;Proposed;null;BE 4
16343;Proposed;null;BE 4
16344;Proposed;null;BE 4
16345;Proposed;null;BE 4
16346;Proposed;null;BE 4
16347;Proposed;null;BE 4
16348;Proposed;null;BE 4
16349;Proposed;null;BE 4
16350;Proposed;null;BE 4
16351;Proposed;null;BE 4
16352;Proposed;null;BE 4
16353;Proposed;null;BE 4
16354;Proposed;null;BE 4
16355;Proposed;null;BE 4
16356;Proposed;null;BE 4
16357;Proposed;null;BE 4
16358;Proposed;null;BE 4
16359;Proposed;null;BE 4
16360;Proposed;null;BE 4
16361;Proposed;null;BE 4
16362;Proposed;null;BE 4
16363;Proposed;null;BE 4
16364;Proposed;null;BE 4
16365;Proposed;null;BE 4
16366;Proposed;null;BE 4
16367;Proposed;null;BE 4
16368;Proposed;null;BE 4
16369;Proposed;null;BE 4
16370;Proposed;null;BE 4
16371;Proposed;null;BE 4
16372;Proposed;null;BE 4
16373;Proposed;null;BE 4
16374;Proposed;null;BE 4
16375;Proposed;null;BE 4
16376;Proposed;null;BE 4
16377;Proposed;null;BE 4
16378;Proposed;null;BE 4
16379;Proposed;null;BE 4
16380;Proposed;null;BE 4
16381;Proposed;null;BE 4
16382;Proposed;null;BE 4
16383;Proposed;null;BE 4
16384;Proposed;null;BE 4
16385;Proposed;null;BE 4
16386;Proposed;null;BE 4
16387;Proposed;null;BE 4
16388;Proposed;null;BE 4
16389;Proposed;null;BE 4
16390;Proposed;null;BE 4
16391;Proposed;null;BE 4
16392;Proposed;null;BE 4
16393;Proposed;null;BE 4
16394;Proposed;null;BE 4
16395;Proposed;null;BE 4
16396;Proposed;null;BE 4
16397;Proposed;null;BE 4
16398;Proposed;null;BE 4
16399;Proposed;null;BE 4
16400;Proposed;null;BE 4
16401;Proposed;null;BE 4
16402;Proposed;null;BE 4
16403;Proposed;null;BE 4
16404;Proposed;null;BE 4
16405;Proposed;null;BE 4
16406;Proposed;null;BE 4
16407;Proposed;null;BE 4
16408;Proposed;null;BE 4
16409;Proposed;null;BE 4
16410;Proposed;null;BE 4
16411;Proposed;null;BE 4
16412;Proposed;null;BE 4
16413;Proposed;null;BE 4
16414;Proposed;null;BE 4
16415;Proposed;null;BE 4
16416;Proposed;null;BE 4
16417;Proposed;null;BE 4
16418;Proposed;null;BE 4
16419;Proposed;null;BE 4
16420;Proposed;null;BE 4
16421;Proposed;null;BE 4
16422;Proposed;null;BE 4
16423;Proposed;null;BE 4
16424;Proposed;null;BE 4
16425;Proposed;null;BE 4
16426;Proposed;null;BE 4
16427;Proposed;null;BE 4
16428;Proposed;null;BE 4
16429;Proposed;null;BE 4
16430;Proposed;null;BE 4
16431;Proposed;null;BE 4
16432;Proposed;null;BE 4
16433;Proposed;null;BE 4
16434;Proposed;null;BE 4
16435;Proposed;null;BE 4
16436;Proposed;null;BE 4
16437;Proposed;null;BE 4
16438;Proposed;null;BE 4
16439;Proposed;null;BE 4
16440;Proposed;null;BE 4
16441;Proposed;null;BE 4
16442;Proposed;null;BE 4
16443;Proposed;null;BE 4
16444;Proposed;null;BE 4
16445;Proposed;null;BE 4
16446;Proposed;null;BE 4
16447;Proposed;null;BE 4
16448;Proposed;null;BE 4
16449;Proposed;null;BE 4
16450;Proposed;null;BE 4
16451;Proposed;null;BE 4
16452;Proposed;null;BE 4
16453;Proposed;null;BE 4
16454;Proposed;null;BE 4
16455;Proposed;null;BE 4
16456;Proposed;null;BE 4
16457;Proposed;null;BE 4
16458;Proposed;null;BE 4
16459;Proposed;null;BE 4
16460;Proposed;null;BE 4
16461;Proposed;null;BE 4
16462;Proposed;null;BE 4
16463;Proposed;null;BE 4
16464;Proposed;null;BE 4
16465;Proposed;null;BE 4
16466;Proposed;null;BE 4
16467;Proposed;null;BE 4
16468;Proposed;null;BE 4
16469;Proposed;null;BE 4
16470;Proposed;null;BE 4
16471;Proposed;null;BE 4
16472;Proposed;null;BE 4
16473;Proposed;null;BE 4
16474;Proposed;null;BE 4
16475;Proposed;null;BE 4
16476;Proposed;null;BE 4
16477;Proposed;null;BE 4
16478;Proposed;null;BE 4
16479;Proposed;null;BE 4
16480;Proposed;null;BE 4
16481;Proposed;null;BE 4
16482;Proposed;null;BE 4
16483;Proposed;null;BE 4
16484;Proposed;null;BE 4
16485;Proposed;null;BE 4
16486;Proposed;null;BE 4
16487;Proposed;null;BE 4
16488;Proposed;null;BE 4
16489;Proposed;null;BE 4
16490;Proposed;null;BE 4
16491;Proposed;null;BE 4
16492;Proposed;null;BE 4
16493;Proposed;null;BE 4
16494;Proposed;null;BE 4
16495;Proposed;null;BE 4
16496;Proposed;null;BE 4
16497;Proposed;null;BE 4
16498;Proposed;null;BE 4
16499;Proposed;null;BE 4
16500;Proposed;null;BE 4
16501;Proposed;null;BE 4
16502;Proposed;null;BE 4
16503;Proposed;null;BE 4
16504;Proposed;null;BE 4
16505;Proposed;null;BE 4
16506;Proposed;null;BE 4
16507;Proposed;null;BE 4
16508;Proposed;null;BE 4
16509;Proposed;null;BE 4
16510;Proposed;null;BE 4
16511;Proposed;null;BE 4
16512;Proposed;null;BE 4
16513;Proposed;null;BE 4
16514;Proposed;null;BE 4
16515;Proposed;null;BE 4
16516;Proposed;null;BE 4
16517;Proposed;null;BE 4
16518;Proposed;null;BE 4
16519;Proposed;null;BE 4
16520;Proposed;null;BE 4
16521;Proposed;null;BE 4
16522;Proposed;null;BE 4
16523;Proposed;null;BE 4
16524;Proposed;null;BE 4
16525;Proposed;null;BE 4
16526;Proposed;null;BE 4
16527;Proposed;null;BE 4
16528;Proposed;null;BE 4
16529;Proposed;null;BE 4
16530;Proposed;null;BE 4
16531;Proposed;null;BE 4
16532;Proposed;null;BE 4
16533;Proposed;null;BE 4
16534;Proposed;null;BE 4
16535;Proposed;null;BE 4
16536;Proposed;null;BE 4
16537;Proposed;null;BE 4
16538;Proposed;null;BE 4
16539;Proposed;null;BE 4
16540;Proposed;null;BE 4
16541;Proposed;null;BE 4
16542;Proposed;null;BE 4
16543;Proposed;null;BE 4
16544;Proposed;null;BE 4
16545;Proposed;null;BE 4
16546;Proposed;null;BE 4
16547;Proposed;null;BE 4
16548;Proposed;null;BE 4
16549;Proposed;null;BE 4
16550;Proposed;null;BE 4
16551;Proposed;null;BE 4
16552;Proposed;null;BE 4
16553;Proposed;null;BE 4
16554;Proposed;null;BE 4
16555;Proposed;null;BE 4
16556;Proposed;null;BE 4
16557;Proposed;null;BE 4
16558;Proposed;null;BE 4
16559;Proposed;null;BE 4
16560;Proposed;null;BE 4
16561;Proposed;null;BE 4
16562;Proposed;null;BE 4
16563;Proposed;null;BE 4
16564;Proposed;null;BE 4
16565;Proposed;null;BE 4
16566;Proposed;null;BE 4
16567;Proposed;null;BE 4
16568;Proposed;null;BE 4
16569;Proposed;null;BE 4
16570;Proposed;null;BE 4
16571;Proposed;null;BE 4
16572;Proposed;null;BE 4
16573;Proposed;null;BE 4
16574;Proposed;null;BE 4
16575;Proposed;null;BE 4
16576;Proposed;null;BE 4
16577;Proposed;null;BE 4
16578;Proposed;null;BE 4
16579;Proposed;null;BE 4
16580;Proposed;null;BE 4
16581;Proposed;null;BE 4
16582;Proposed;null;BE 4
16583;Proposed;null;BE 4
16584;Proposed;null;BE 4
16585;Proposed;null;BE 4
16586;Proposed;null;BE 4
16587;Proposed;null;BE 4
16588;Proposed;null;BE 4
16589;Proposed;null;BE 4
16590;Proposed;null;BE 4
16591;Proposed;null;BE 4
16592;Proposed;null;BE 4
16593;Proposed;null;BE 4
16594;Proposed;null;BE 4
16595;Proposed;null;BE 4
16596;Proposed;null;BE 4
16597;Proposed;null;BE 4
16598;Proposed;null;BE 4
16599;Proposed;null;BE 4
16600;Proposed;null;BE 4
16601;Proposed;null;BE 4
16602;Proposed;null;BE 4
16603;Proposed;null;BE 4
16604;Proposed;null;BE 4
16605;Proposed;null;BE 4
16606;Proposed;null;BE 4
16607;Proposed;null;BE 4
16608;Proposed;null;BE 4
16609;Proposed;null;BE 4
16610;Proposed;null;BE 4
16611;Proposed;null;BE 4
16612;Proposed;null;BE 4
16613;Proposed;null;BE 4
16614;Proposed;null;BE 4
16615;Proposed;null;BE 4
16616;Proposed;null;BE 4
16617;Proposed;null;BE 4
16618;Proposed;null;BE 4
16619;Proposed;null;BE 4
16620;Proposed;null;BE 4
16621;Proposed;null;BE 4
16622;Proposed;null;BE 4
16623;Proposed;null;BE 4
16624;Proposed;null;BE 4
16625;Proposed;null;BE 4
16626;Proposed;null;BE 4
16627;Proposed;null;BE 4
16628;Proposed;null;BE 4
16629;Proposed;null;BE 4
16630;Proposed;null;BE 4
16631;Proposed;null;BE 4
16632;Proposed;null;BE 4
16633;Proposed;null;BE 4
16634;Proposed;null;BE 4
16635;Proposed;null;BE 4
16636;Proposed;null;BE 4
16637;Proposed;null;BE 4
16638;Proposed;null;BE 4
16639;Proposed;null;BE 4
16640;Proposed;null;BE 4
16641;Proposed;null;BE 4
16642;Proposed;null;BE 4
16643;Proposed;null;BE 4
16644;Proposed;null;BE 4
16645;Proposed;null;BE 4
16646;Proposed;null;BE 4
16647;Proposed;null;BE 4
16648;Proposed;null;BE 4
16649;Proposed;null;BE 4
16650;Proposed;null;BE 4
16651;Proposed;null;BE 4
16652;Proposed;null;BE 4
16653;Proposed;null;BE 4
16654;Proposed;null;BE 4
16655;Proposed;null;BE 4
16656;Proposed;null;BE 4
16657;Proposed;null;BE 4
16658;Proposed;null;BE 4
16659;Proposed;null;BE 4
16660;Proposed;null;BE 4
16661;Proposed;null;BE 4
16662;Proposed;null;BE 4
16663;Proposed;null;BE 4
16664;Proposed;null;BE 4
16665;Proposed;null;BE 4
16666;Proposed;null;BE 4
16667;Proposed;null;BE 4
16668;Proposed;null;BE 4
16669;Proposed;null;BE 4
16670;Proposed;null;BE 4
16671;Proposed;null;BE 4
16672;Proposed;null;BE 4
16673;Proposed;null;BE 4
16674;Proposed;null;BE 4
16675;Proposed;null;BE 4
16676;Proposed;null;BE 4
16677;Proposed;null;BE 4
16678;Proposed;null;BE 4
16679;Proposed;null;BE 4
16680;Proposed;null;BE 4
16681;Proposed;null;BE 4
16682;Proposed;null;BE 4
16683;Proposed;null;BE 4
16684;Proposed;null;BE 4
16685;Proposed;null;BE 4
16686;Proposed;null;BE 4
16687;Proposed;null;BE 4
16688;Proposed;null;BE 4
16689;Proposed;null;BE 4
16690;Proposed;null;BE 4
16691;Proposed;null;BE 4
16692;Proposed;null;BE 4
16693;Proposed;null;BE 4
16694;Proposed;null;BE 4
16695;Proposed;null;BE 4
16696;Proposed;null;BE 4
16697;Proposed;null;BE 4
16698;Proposed;null;BE 4
16699;Proposed;null;BE 4
16700;Proposed;null;BE 4
16701;Proposed;null;BE 4
16702;Proposed;null;BE 4
16703;Proposed;null;BE 4
16704;Proposed;null;BE 4
16705;Proposed;null;BE 4
16706;Proposed;null;BE 4
16707;Proposed;null;BE 4
16708;Proposed;null;BE 4
16709;Proposed;null;BE 4
16710;Proposed;null;BE 4
16711;Proposed;null;BE 4
16712;Proposed;null;BE 4
16713;Proposed;null;BE 4
16714;Proposed;null;BE 4
16715;Proposed;null;BE 4
16716;Proposed;null;BE 4
16717;Proposed;null;BE 4
16718;Proposed;null;BE 4
16719;Proposed;null;BE 4
16720;Proposed;null;BE 4
16721;Proposed;null;BE 4
16722;Proposed;null;BE 4
16723;Proposed;null;BE 4
16724;Proposed;null;BE 4
16725;Proposed;null;BE 4
16726;Proposed;null;BE 4
16727;Proposed;null;BE 4
16728;Proposed;null;BE 4
16729;Proposed;null;BE 4
16730;Proposed;null;BE 4
16731;Proposed;null;BE 4
16732;Proposed;null;BE 4
16733;Proposed;null;BE 4
16734;Proposed;null;BE 4
16735;Proposed;null;BE 4
16736;Proposed;null;BE 4
16737;Proposed;null;BE 4
16738;Proposed;null;BE 4
16739;Proposed;null;BE 4
16740;Proposed;null;BE 4
16741;Proposed;null;BE 4
16742;Proposed;null;BE 4
16743;Proposed;null;BE 4
16744;Proposed;null;BE 4
16745;Proposed;null;BE 4
16746;Proposed;null;BE 4
16747;Proposed;null;BE 4
16748;Proposed;null;BE 4
16749;Proposed;null;BE 4
16750;Proposed;null;BE 4
16751;Proposed;null;BE 4
16752;Proposed;null;BE 4
16753;Proposed;null;BE 4
16754;Proposed;null;BE 4
16755;Proposed;null;BE 4
16756;Proposed;null;BE 4
16757;Proposed;null;BE 4
16758;Proposed;null;BE 4
16759;Proposed;null;BE 4
16760;Proposed;null;BE 4
16761;Proposed;null;BE 4
16762;Proposed;null;BE 4
16763;Proposed;null;BE 4
16764;Proposed;null;BE 4
16765;Proposed;null;BE 4
16766;Proposed;null;BE 4
16767;Proposed;null;BE 4
16768;Proposed;null;BE 4
16769;Proposed;null;BE 4
16770;Proposed;null;BE 4
16771;Proposed;null;BE 4
16772;Proposed;null;BE 4
16773;Proposed;null;BE 4
16774;Proposed;null;BE 4
16775;Proposed;null;BE 4
16776;Proposed;null;BE 4
16777;Proposed;null;BE 4
16778;Proposed;null;BE 4
16779;Proposed;null;BE 4
16780;Proposed;null;BE 4
16781;Proposed;null;BE 4
16782;Proposed;null;BE 4
16783;Proposed;null;BE 4
16784;Proposed;null;BE 4
16785;Proposed;null;BE 4
16786;Proposed;null;BE 4
16787;Proposed;null;BE 4
16788;Proposed;null;BE 4
16789;Proposed;null;BE 4
16790;Proposed;null;BE 4
16791;Proposed;null;BE 4
16792;Proposed;null;BE 4
16793;Proposed;null;BE 4
16794;Proposed;null;BE 4
16795;Proposed;null;BE 4
16796;Proposed;null;BE 4
16797;Proposed;null;BE 4
16798;Proposed;null;BE 4
16799;Proposed;null;BE 4
16800;Proposed;null;BE 4
16801;Proposed;null;BE 4
16802;Proposed;null;BE 4
16803;Proposed;null;BE 4
16804;Proposed;null;BE 4
16805;Proposed;null;BE 4
16806;Proposed;null;BE 4
16807;Proposed;null;BE 4
16808;Proposed;null;BE 4
16809;Proposed;null;BE 4
16810;Proposed;null;BE 4
16811;Proposed;null;BE 4
16812;Proposed;null;BE 4
16813;Proposed;null;BE 4
16814;Proposed;null;BE 4
16815;Proposed;null;BE 4
16816;Proposed;null;BE 4
16817;Proposed;null;BE 4
16818;Proposed;null;BE 4
16819;Proposed;null;BE 4
16820;Proposed;null;BE 4
16821;Proposed;null;BE 4
16822;Proposed;null;BE 4
16823;Proposed;null;BE 4
16824;Proposed;null;BE 4
16825;Proposed;null;BE 4
16826;Proposed;null;BE 4
16827;Proposed;null;BE 4
16828;Proposed;null;BE 4
16829;Proposed;null;BE 4
16830;Proposed;null;BE 4
16831;Proposed;null;BE 4
16832;Proposed;null;BE 4
16833;Proposed;null;BE 4
16834;Proposed;null;BE 4
16835;Proposed;null;BE 4
16836;Proposed;null;BE 4
16837;Proposed;null;BE 4
16838;Proposed;null;BE 4
16839;Proposed;null;BE 4
16840;Proposed;null;BE 4
16841;Proposed;null;BE 4
16842;Proposed;null;BE 4
16843;Proposed;null;BE 4
16844;Proposed;null;BE 4
16845;Proposed;null;BE 4
16846;Proposed;null;BE 4
16847;Proposed;null;BE 4
16848;Proposed;null;BE 4
16849;Proposed;null;BE 4
16850;Proposed;null;BE 4
16851;Proposed;null;BE 4
16852;Proposed;null;BE 4
16853;Proposed;null;BE 4
16854;Proposed;null;BE 4
16855;Proposed;null;BE 4
16856;Proposed;null;BE 4
16857;Proposed;null;BE 4
16858;Proposed;null;BE 4
16859;Proposed;null;BE 4
16860;Proposed;null;BE 4
16861;Proposed;null;BE 4
16862;Proposed;null;BE 4
16863;Proposed;null;BE 4
16864;Proposed;null;BE 4
16865;Proposed;null;BE 4
16866;Proposed;null;BE 4
16867;Proposed;null;BE 4
16868;Proposed;null;BE 4
16869;Proposed;null;BE 4
16870;Proposed;null;BE 4
16871;Proposed;null;BE 4
16872;Proposed;null;BE 4
16873;Proposed;null;BE 4
16874;Proposed;null;BE 4
16875;Proposed;null;BE 4
16876;Proposed;null;BE 4
16877;Proposed;null;BE 4
16878;Proposed;null;BE 4
16879;Proposed;null;BE 4
16880;Proposed;null;BE 4
16881;Proposed;null;BE 4
16882;Proposed;null;BE 4
16883;Proposed;null;BE 4
16884;Proposed;null;BE 4
16885;Proposed;null;BE 4
16886;Proposed;null;BE 4
16887;Proposed;null;BE 4
16888;Proposed;null;BE 4
